GarageYrBlt_miss_num,LowQualFinSF,GarageArea_miss_num,RoofStyle_Gambrel,PoolArea_binary,Alley_missing,RoofStyle_Hip,YearBuilt,BsmtFinType1_GLQ,BldgType_2fmCon,BsmtFinType2_Rec,Foundation_tipo1,Neighborhood_NPkVill,Neighborhood_BrDale,FullBath,MSSubClass,LotConfig_FR3,Neighborhood_Sawyer,2Story,BsmtExposure_grade,OverallCond,GarageFinish_grade,BsmtFinSF1_miss_num,BsmtHalfBath_miss_num,MSZoning_FV,Condition1_tipo4,Neighborhood_Veenker,LotConfig_Inside,GarageType_Detchd,BsmtUnfSF_miss_num,Neighborhood_CollgCr,Neighborhood_Somerst,Neighborhood_SawyerW,Neighborhood_ClearCr,GarageCars_miss_num,Neighborhood_NWAmes,Fireplaces,BsmtFinSF2_miss_num,Neighborhood_NAmes,Electrical_unify,RoofStyle_Shed,BsmtFinType1_Rec,LotConfig_CulDSac,LandSlope_grade,Condition1_tipo5,Neighborhood_Gilbert,FireplaceQu_grade,HeatingQC_grade,MSZoning_RL,MasVnrType_missing,LandSlope_Sev,SaleCondition_tipo2,ExterQual_grade,Neighborhood_OldTown,GarageType_Attchd,1stFlrSF,Neighborhood_SWISU,BsmtFinType1_BLQ,BsmtFinType2_BLQ,Heating_unify,Neighborhood_StoneBr,Neighborhood_Crawfor,SaleCondition_tipo3,MasVnrType_BrkFace,BsmtFinType2_missing,2.5Fin,Condition2_unify,TotalBsmtSF_miss_num,Neighborhood_IDOTRR,RoofMatl_unify,GarageCond_grade,SaleCondition_tipo1,MasVnrType_Stone,SFoyer,LotShape_grade,2.5Unf,BsmtFinType1_LwQ,BsmtFinType1_missing,GarageType_BuiltIn,Neighborhood_NoRidge,KitchenAbvGr,YearRemodAdd,OverallQual,MasVnrArea_miss_num,LotConfig_FR2,GarageQual_grade,MSZoning_RM,GarageType_CarPort,BldgType_TwnhsE,RoofStyle_Gable,Condition1_tipo2,BldgType_Twnhs,BsmtFinType2_LwQ,Neighborhood_Timber,BsmtFinType1_Unf,1.5Unf,LandSlope_Mod,Alley_Pave,BldgType_Duplex,TotRmsAbvGrd,Condition1_tipo3,MSZoning_RH,Neighborhood_BrkSide,LandContour_grade,1Story,Neighborhood_MeadowV,BsmtFullBath_miss_num,GrLivArea,SLvl,Neighborhood_NridgHt,ExterCond_grade,GarageType_missing,Street_Pave,Condition1_tipo1,Neighborhood_Edwards,KitchenQual_grade,Neighborhood_Blueste,YrSold_adj,2ndFlrSF,RoofStyle_Mansard,BedroomAbvGr,CentralAir_Y,Neighborhood_Mitchel,BsmtQual_grade,MasVnrType_None,LotFrontage_miss_num,BsmtFinType2_GLQ,HalfBath,Utilities_unify,GarageType_Basment,BsmtCond_grade,BsmtFinType2_Unf,LotArea
1938.0,0,273,0,0,1,0,1938,0,0,0,False,0,0,1,30,0,0,0,2,8,2,0,0,0,False,0,1,0,190,0,0,0,0,1,0,0,0,0,0,0,0,0,3,False,0,-100,4,0,0,0,True,3,1,1,886,0,0,0,1,0,0,False,0,0,0,1,190,0,1,3,False,0,0,4,0,0,0,0,0,1,1996,5,0.0,0,3,1,0,0,1,False,0,0,0,1,0,0,0,0,4,False,0,0,4,1,0,0,886,0,0,3,0,1,False,0,3,0,-1,0,0,2,1,0,2,1,50.0,0,0,1,0,3,1,5784
-100.0,0,0,0,0,1,0,1920,0,0,0,False,0,0,1,30,0,0,0,2,5,1,495,0,0,True,0,1,0,225,0,0,0,0,0,0,0,0,0,0,0,1,0,3,False,0,-100,3,0,0,0,False,3,0,0,720,0,0,0,1,0,0,True,0,0,0,1,720,1,1,-100,False,0,0,4,0,0,0,0,0,1,1950,4,0.0,0,-100,0,0,0,1,False,0,0,0,0,0,0,0,0,4,False,0,0,4,1,0,0,720,0,0,3,1,1,False,0,3,0,-1,0,0,2,0,0,3,1,60.0,0,0,1,0,3,1,7879
1992.0,0,546,0,0,1,1,1992,1,0,0,True,0,0,3,20,0,0,0,2,5,3,1231,0,0,True,0,1,0,1969,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,0,4,5,1,0,0,True,4,0,1,3228,0,0,0,1,0,0,False,0,0,0,1,3200,0,1,3,False,0,0,3,0,0,0,0,1,1,1993,8,0.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,10,False,0,0,4,1,0,1,3228,0,0,3,0,1,False,0,4,0,-3,0,0,4,1,0,4,1,-100.0,0,0,1,0,3,1,12692
1925.0,0,240,0,0,0,0,1925,0,0,0,True,0,0,2,50,0,0,0,2,6,2,329,0,0,True,0,1,1,697,0,0,0,0,1,0,0,0,0,1,0,1,0,3,False,0,-100,5,1,0,0,True,3,0,0,1133,0,0,0,1,0,0,False,0,0,0,1,1026,0,1,3,False,0,0,4,0,0,0,0,0,1,1950,7,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,1,0,8,False,0,1,4,0,0,1,1820,0,0,4,0,1,False,0,3,0,-2,687,0,4,1,0,3,1,60.0,0,0,1,0,3,1,9120
1967.0,0,288,0,0,1,1,1967,0,0,0,True,0,0,1,20,0,1,0,2,7,4,450,0,0,True,0,1,0,414,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,5,1,0,0,True,3,0,1,899,0,0,0,1,0,0,False,1,0,0,1,864,0,1,3,False,0,0,4,0,0,0,0,0,1,2004,5,89.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,0,899,0,0,3,0,1,False,0,4,0,-1,0,0,3,1,0,3,0,65.0,0,0,1,0,3,1,7800
1958.0,0,297,0,0,1,0,1958,0,0,0,False,0,0,1,20,0,0,0,2,7,4,111,1,0,True,0,1,0,522,0,0,0,0,1,0,0,279,1,1,0,0,0,3,False,0,-100,2,1,0,0,True,3,0,1,912,0,1,0,1,0,0,False,0,0,0,1,912,0,1,3,False,0,0,3,0,0,0,0,0,1,1985,5,0.0,0,3,0,0,0,1,False,0,1,0,0,0,0,0,0,5,False,0,0,4,1,0,0,912,0,0,3,0,1,False,0,3,0,-3,0,0,2,1,0,3,1,70.0,0,0,1,0,3,0,7535
1973.0,0,264,0,0,1,0,1973,0,0,0,False,0,1,1,160,0,0,1,2,5,2,356,0,0,True,0,1,1,316,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,3,0,0,0,True,3,0,0,672,0,1,0,1,0,0,False,1,0,0,1,672,0,1,3,False,0,0,4,0,0,0,0,0,1,1973,6,285.0,0,3,1,0,0,1,False,1,0,0,0,0,0,0,0,7,False,0,0,4,0,0,0,1218,0,0,3,0,1,False,0,3,0,-3,546,0,3,1,0,3,0,21.0,0,1,1,0,3,1,1890
2005.0,0,603,0,0,1,0,2005,1,0,0,True,0,0,2,60,0,0,1,2,5,3,400,0,1,True,0,1,0,466,0,1,0,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,4,0,0,0,True,4,0,1,866,0,0,0,1,0,0,False,0,0,0,1,866,0,1,3,False,0,0,4,0,0,0,0,0,1,2005,7,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,7,False,0,0,4,0,0,0,1768,0,0,3,0,1,False,0,4,0,-2,902,0,3,1,0,4,1,75.0,0,1,1,0,3,1,9803
1965.0,0,461,0,0,1,1,1965,0,0,0,False,0,0,1,20,0,0,0,2,7,2,698,0,0,False,0,0,1,420,0,0,0,0,2,0,0,96,0,1,0,0,0,3,False,0,-100,5,1,0,0,True,3,0,0,1214,0,0,0,1,0,0,False,0,0,0,1,1214,0,1,2,False,0,0,4,0,0,0,0,0,1,1965,5,0.0,0,2,0,0,0,0,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1214,0,0,3,0,1,False,1,3,0,-3,0,0,2,1,0,3,1,70.0,1,0,1,0,3,0,9170
1959.0,0,484,0,0,1,0,1959,0,0,0,False,0,0,2,20,0,0,0,2,8,4,1247,0,0,True,0,1,0,254,0,0,0,0,2,0,2,0,0,1,0,0,0,3,False,0,3,3,1,0,0,True,3,0,1,1801,0,0,0,1,0,1,False,0,0,0,1,1501,0,1,3,False,0,0,3,0,0,0,0,0,1,1997,7,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1801,0,0,3,0,1,False,0,3,0,0,0,0,1,1,0,3,1,100.0,0,0,1,0,3,1,15602
1974.0,0,440,0,0,1,0,1974,0,0,1,False,1,0,2,160,0,0,1,2,5,2,257,1,0,True,0,1,0,103,0,0,0,0,2,0,1,495,0,1,0,0,0,3,False,0,2,3,1,0,0,True,3,0,1,855,0,0,0,1,0,0,False,0,0,0,1,855,0,1,3,False,0,0,4,0,0,0,0,0,1,1974,6,0.0,0,3,0,0,1,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,0,0,0,1322,0,0,3,0,1,False,0,3,0,-1,467,0,3,1,0,3,1,24.0,0,1,1,0,3,0,2308
1952.0,0,400,0,0,0,1,1952,0,0,0,False,0,0,2,90,0,0,1,2,5,2,0,0,0,False,0,1,1,960,0,0,0,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,4,0,0,0,True,3,1,0,960,0,0,0,1,0,0,False,1,0,0,1,960,0,1,3,False,0,0,4,0,0,0,0,0,2,1952,5,360.0,0,3,1,0,0,0,False,0,0,0,1,0,0,0,1,10,False,0,0,4,0,0,0,1960,0,0,3,0,1,False,0,3,0,-1,1000,0,4,1,0,3,0,60.0,0,0,1,0,3,1,7596
1993.0,0,471,0,0,1,0,1993,1,0,0,True,0,0,2,60,0,0,1,2,5,3,380,0,0,True,0,1,0,397,0,0,1,0,2,0,1,0,0,1,0,0,0,3,False,0,3,5,1,0,0,True,4,0,1,1065,0,0,0,1,0,0,False,1,0,0,1,777,0,1,3,False,0,0,3,0,0,0,0,0,1,1994,8,125.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,8,False,0,0,4,0,0,0,1911,0,0,3,0,1,False,0,4,0,-4,846,0,3,1,0,4,0,80.0,0,1,1,0,3,1,9554
2009.0,0,676,0,0,1,0,2009,1,0,0,True,0,0,2,20,0,0,0,2,5,4,27,0,1,True,0,1,0,1191,0,1,0,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,5,0,0,0,False,4,0,1,1218,0,0,0,1,0,0,False,0,0,0,1,1218,0,1,3,True,0,0,3,0,0,0,0,0,1,2009,6,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,4,False,0,0,4,1,0,0,1218,0,0,3,0,1,False,0,4,0,-1,0,0,2,1,0,4,1,75.0,0,0,1,0,3,1,7862
1928.0,0,360,1,0,1,0,1928,0,0,0,False,0,0,2,70,0,0,1,2,9,2,141,0,0,True,0,1,1,548,0,0,0,0,2,0,1,0,0,1,0,1,0,3,False,0,4,5,0,0,0,True,3,1,0,689,0,0,0,1,0,0,False,0,0,0,1,689,0,1,3,False,0,0,4,0,0,0,0,0,1,2005,7,0.0,0,3,1,0,0,0,False,0,0,0,0,0,0,0,0,7,False,0,0,4,0,0,0,1378,0,0,5,0,1,False,0,4,0,-2,689,0,3,1,0,3,1,60.0,0,0,1,0,3,1,9600
1959.0,0,270,0,0,1,0,1959,0,0,0,False,0,0,1,20,0,0,0,2,6,3,991,0,0,True,0,0,0,50,0,0,0,0,1,0,0,0,1,1,0,0,0,3,False,0,-100,5,1,0,0,True,3,0,1,1041,0,0,0,1,0,0,False,1,0,0,1,1041,0,1,3,False,0,0,4,0,0,0,0,0,1,1959,5,132.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1041,0,0,3,0,1,False,0,3,0,-1,0,0,3,1,0,3,0,80.0,0,0,1,0,3,1,9600
1951.0,0,288,0,0,1,1,1951,0,0,1,False,0,0,1,20,0,0,0,2,7,2,650,0,0,True,0,1,0,178,0,0,0,0,1,0,2,180,1,1,0,0,0,3,False,0,3,5,1,0,0,True,4,0,0,1363,0,1,0,1,0,0,False,0,0,0,1,1008,0,1,3,False,0,0,4,0,0,0,0,0,1,2000,5,70.0,0,3,0,1,0,0,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1363,0,0,3,0,1,False,0,3,0,-1,0,0,2,1,0,3,0,75.0,0,0,1,0,3,0,14559
2005.0,0,474,0,0,1,0,2005,0,0,0,True,0,0,2,120,0,0,0,2,5,3,0,0,0,True,0,1,0,1368,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,0,4,5,1,0,0,False,4,0,1,1368,0,0,0,1,0,0,False,0,0,0,1,1368,0,1,3,True,1,0,3,0,0,0,0,0,1,2006,7,94.0,0,3,0,0,1,1,False,0,0,0,1,0,0,0,0,6,False,0,0,4,1,0,0,1368,0,1,3,0,1,False,0,4,0,-4,0,0,2,1,0,4,0,40.0,0,0,1,0,3,1,6792
1964.0,0,624,0,0,1,0,1958,0,0,0,False,0,0,1,20,0,0,0,2,5,2,521,0,0,False,0,0,1,169,0,0,0,0,2,0,0,174,1,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,0,864,0,1,0,1,0,0,False,0,0,0,1,864,0,1,3,False,0,0,4,0,0,0,0,0,1,1958,5,0.0,0,3,0,0,0,1,False,0,1,0,0,0,0,0,0,5,False,0,0,4,1,0,1,864,0,0,3,0,1,False,0,3,0,-4,0,0,3,1,0,3,1,70.0,0,0,1,0,3,0,9100
1983.0,0,484,0,0,1,0,1983,0,0,0,True,0,0,1,20,0,0,0,2,5,2,336,0,0,True,0,0,0,748,0,0,0,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,1,1080,0,0,0,1,0,0,False,0,0,0,1,1084,0,1,3,False,0,0,4,0,0,0,0,0,1,1983,6,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,5,False,0,0,3,1,0,0,1080,0,0,4,0,1,False,0,3,0,-3,0,0,3,1,1,3,1,71.0,0,1,1,0,3,1,9187
1926.0,0,200,0,0,1,0,1926,0,0,0,False,0,0,1,45,0,0,0,2,5,2,0,0,0,True,0,1,1,768,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,2,1,0,0,True,3,0,0,789,0,0,0,0,0,1,False,0,0,0,1,768,0,1,1,False,0,0,4,0,0,0,0,0,1,1950,5,0.0,0,1,0,0,0,1,False,0,0,0,1,1,0,0,0,5,False,0,0,4,0,0,0,789,0,0,3,0,1,False,0,3,0,-3,0,0,2,0,0,3,1,55.0,0,0,1,0,3,1,10594
2009.0,0,900,0,0,1,1,2009,1,0,0,False,0,0,2,20,0,0,0,2,5,4,1436,0,0,True,0,1,0,570,0,0,0,0,3,0,1,0,0,1,0,0,0,3,False,0,4,5,1,0,0,False,5,0,1,2020,0,0,0,1,0,0,False,1,0,0,1,2006,0,1,3,True,0,0,4,0,0,0,0,0,1,2009,10,305.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,9,False,0,0,4,1,0,1,2020,0,1,3,0,1,False,0,5,0,-1,0,0,3,1,0,5,0,94.0,0,1,1,0,3,1,12220
1972.0,0,583,0,0,1,0,1972,0,0,0,False,0,0,2,80,0,0,0,2,6,3,0,0,0,True,0,0,0,689,0,0,0,0,2,1,1,0,0,1,0,0,0,3,False,0,3,3,1,0,0,False,3,0,1,1378,0,0,0,1,0,0,True,1,0,0,1,689,0,1,3,False,0,0,3,0,0,0,0,0,1,1972,6,333.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,7,False,0,0,4,0,0,0,2119,1,0,3,0,1,False,0,3,0,-1,741,0,3,1,0,3,0,-100.0,0,1,1,0,3,1,10448
1996.0,0,889,0,0,1,0,1996,0,0,0,True,0,0,2,60,0,0,1,2,5,3,0,0,0,True,0,1,0,1264,0,0,0,0,3,0,1,0,0,1,0,0,0,3,False,0,3,5,1,0,0,True,4,0,1,1277,0,0,0,1,0,0,False,1,0,0,1,1264,0,1,3,False,0,0,3,0,0,0,0,1,1,1997,7,921.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,7,False,0,0,4,0,0,0,2344,0,0,3,0,1,False,0,4,0,-1,1067,0,3,1,0,4,0,79.0,0,1,1,0,3,1,10208
1998.0,0,546,0,0,1,0,1998,1,0,0,True,0,0,2,60,0,0,1,3,5,3,706,0,0,True,0,0,0,88,1,0,0,0,2,0,0,0,0,1,0,0,1,3,False,0,-100,5,1,0,0,True,3,0,1,882,0,0,0,1,0,0,False,0,0,0,1,794,0,1,3,False,0,0,3,0,0,0,0,0,1,1998,6,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,7,False,0,0,4,0,0,1,1796,0,0,3,0,1,False,0,3,0,-3,914,0,3,1,0,4,1,-100.0,0,1,1,0,3,1,9531
1926.0,0,282,1,0,1,0,1926,0,0,0,False,0,0,1,70,0,0,1,2,9,2,0,0,0,True,0,1,1,1276,0,0,0,0,1,0,2,0,0,1,0,0,0,3,False,0,4,5,1,0,0,True,4,0,0,1276,0,0,0,1,0,1,False,0,0,0,1,1276,0,1,3,False,0,0,4,0,0,0,0,0,1,2004,7,0.0,0,3,0,0,0,0,False,0,0,0,1,0,0,0,0,9,False,0,0,4,0,0,0,2080,0,0,3,0,1,False,0,4,0,-1,804,0,3,1,0,4,1,53.0,0,1,1,0,3,1,10918
-100.0,0,0,0,0,0,0,1900,0,1,0,False,0,0,2,190,0,0,1,-100,7,1,0,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,False,0,-100,3,1,0,0,True,3,1,0,694,0,0,0,1,0,0,False,0,1,0,1,0,0,1,-100,False,0,0,4,0,0,1,0,0,2,2000,4,0.0,0,-100,0,0,0,1,False,0,0,0,0,0,0,0,0,7,False,0,0,4,0,0,0,1294,0,0,3,1,1,False,0,3,0,-2,600,0,3,0,0,-100,1,60.0,0,0,1,0,-100,0,10800
1957.0,0,336,0,0,1,0,1957,0,0,0,False,0,0,1,20,0,0,0,2,6,2,777,0,0,False,0,0,0,467,0,0,0,0,1,0,2,0,1,0,0,1,0,3,False,0,4,5,1,0,0,True,3,0,1,1244,0,0,0,1,0,0,False,0,0,0,1,1244,0,1,3,False,0,0,3,0,0,0,0,0,1,1957,6,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,1244,0,0,3,0,1,False,0,3,0,-3,0,0,3,1,0,3,1,90.0,0,1,1,0,3,1,11988
1950.0,0,420,0,0,1,0,1947,0,0,0,False,0,0,2,50,0,0,0,2,7,2,399,0,0,False,0,0,1,605,0,0,0,0,2,0,2,0,0,1,0,0,0,3,False,0,4,5,0,0,0,True,3,0,0,1004,0,0,0,1,0,0,False,0,0,0,1,1004,0,1,3,False,0,0,4,0,0,0,0,0,1,1950,6,0.0,0,3,1,0,0,1,False,0,0,0,0,0,0,0,0,7,False,0,1,4,0,0,0,1664,0,0,4,0,1,False,0,3,0,-4,660,0,3,1,0,3,1,50.0,0,0,1,0,3,1,5000
2007.0,0,884,0,0,1,1,2007,1,0,0,True,0,0,3,60,0,0,1,5,5,4,2260,0,0,False,0,1,0,878,0,0,0,0,3,0,1,0,0,1,0,0,0,3,True,0,4,5,1,0,0,False,5,0,0,3138,0,0,0,1,0,0,False,0,0,0,0,3138,0,1,3,True,1,0,3,0,0,0,1,0,1,2008,10,762.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,11,False,0,0,3,0,0,1,4676,0,0,3,0,1,False,1,5,0,-3,1538,0,3,1,0,5,0,130.0,0,1,1,0,3,1,40094
1996.0,0,834,0,0,1,0,1996,1,0,0,True,0,0,2,60,0,0,1,2,5,4,719,0,0,True,0,1,0,660,0,0,0,0,3,0,1,0,0,1,0,0,0,3,False,0,3,5,1,0,0,True,4,0,1,1383,0,0,0,1,0,0,False,1,0,0,1,1379,0,1,3,False,0,0,3,0,0,0,0,1,1,1997,7,594.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,8,False,0,0,4,0,0,1,2398,0,0,3,0,1,False,0,4,0,-3,1015,0,3,1,0,4,0,95.0,0,1,1,0,3,1,11787
2005.0,0,453,0,0,0,0,2005,0,0,0,True,0,0,2,20,0,0,0,2,5,2,0,0,1,True,0,1,0,1257,0,1,0,0,2,0,1,0,0,1,0,0,0,3,False,0,3,5,0,0,0,True,4,0,1,1266,0,0,0,1,0,0,False,0,0,0,1,1257,0,1,3,False,0,0,4,0,0,0,0,0,1,2005,7,0.0,0,3,0,0,0,1,False,0,0,0,1,0,0,1,0,6,False,0,0,4,1,0,0,1266,0,0,3,0,1,False,0,4,0,-4,0,0,3,1,0,4,1,62.0,0,0,1,0,3,1,7500
1956.0,0,252,0,0,1,1,1956,0,0,0,False,0,0,1,20,0,0,0,2,7,2,377,0,0,True,0,1,0,551,0,0,0,0,1,0,0,0,1,1,0,1,0,3,False,0,-100,3,1,0,0,True,3,0,1,928,0,0,0,1,0,0,False,0,0,0,1,928,0,1,3,False,0,0,4,0,0,0,0,0,1,2000,5,0.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,4,False,0,0,4,1,0,0,928,0,0,3,0,1,False,0,3,0,-3,0,0,2,1,0,4,1,70.0,0,0,1,0,3,1,13300
2008.0,0,858,0,0,1,1,2008,1,0,0,True,0,0,2,60,0,0,1,4,5,4,1330,0,0,True,0,1,0,122,0,0,0,0,3,0,1,0,0,1,0,0,0,3,False,0,4,5,1,0,0,False,5,0,1,1476,0,0,0,1,0,0,False,0,0,0,1,1452,0,1,3,True,1,0,3,0,0,0,0,0,1,2008,9,268.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,11,False,0,0,4,0,0,1,2713,0,1,3,0,1,False,0,5,0,-2,1237,0,3,1,0,5,0,67.0,0,1,1,0,3,1,14948
-100.0,0,0,0,0,1,0,1920,0,0,0,False,0,0,1,30,0,0,0,3,7,1,348,0,0,True,0,1,0,180,0,0,0,0,0,0,0,0,0,1,0,0,0,3,False,0,-100,5,1,0,0,True,3,0,0,605,0,0,0,1,0,0,False,0,0,0,1,528,0,1,-100,False,0,0,3,0,0,0,0,0,1,2002,4,0.0,0,-100,0,0,0,1,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,1,605,0,0,3,1,1,False,1,3,0,-3,0,0,2,1,0,3,1,58.0,0,0,1,0,3,1,9098
1975.0,0,484,0,0,1,1,1957,0,0,0,True,0,0,3,20,0,0,0,2,3,3,1219,0,0,True,0,0,0,816,0,0,0,0,2,0,2,0,0,1,0,1,1,3,False,0,3,3,1,1,0,False,4,0,1,2515,0,0,0,1,0,1,True,0,0,0,1,2035,0,1,3,False,0,0,3,0,0,0,0,0,2,1975,6,-100.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,9,False,0,0,4,1,0,1,2515,0,0,3,0,1,False,0,3,0,-3,0,0,4,1,0,3,0,-100.0,0,0,1,0,3,1,32668
1988.0,0,600,0,0,1,0,1988,1,0,0,False,0,0,2,80,0,0,0,4,5,3,783,0,0,True,0,1,0,678,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,0,2,5,1,0,0,False,4,0,1,1509,0,0,0,1,0,0,True,1,0,0,1,1461,0,1,3,False,0,0,4,0,0,0,0,0,1,1989,6,219.0,0,3,0,0,0,1,False,0,0,1,0,0,0,0,0,5,False,0,0,4,0,0,1,1509,1,0,3,0,1,False,0,4,0,-2,0,0,3,1,0,4,0,85.0,0,0,1,0,3,1,10200
1920.0,0,502,0,0,1,0,1920,0,0,0,False,0,0,2,70,1,0,1,3,8,4,0,0,0,False,0,0,1,611,0,0,0,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,5,0,0,0,True,3,0,0,751,0,0,0,1,0,0,False,0,0,0,0,611,0,1,2,False,0,0,3,0,0,0,0,0,1,1999,6,0.0,0,3,1,0,0,1,False,0,0,0,1,0,0,0,0,6,False,0,1,4,0,0,0,1362,0,0,3,0,1,True,0,3,0,-2,611,0,3,1,0,2,1,60.0,0,0,1,0,2,1,6155
1967.0,0,392,0,0,1,0,1955,0,0,0,False,0,0,1,20,0,0,0,-100,7,2,0,0,0,True,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,False,0,1,5,1,0,0,True,3,0,0,827,0,0,0,1,0,0,False,0,1,0,1,0,0,1,3,False,0,0,4,0,0,1,0,0,1,2007,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,0,827,0,0,3,0,1,False,0,3,0,0,0,0,2,1,0,-100,1,60.0,0,0,1,0,-100,0,7200
-100.0,0,0,0,0,1,0,1946,0,0,0,False,0,0,1,20,0,0,0,-100,3,1,0,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,0,-100,2,1,0,0,True,2,0,0,334,0,0,0,1,0,0,False,0,1,0,1,0,0,1,-100,False,0,0,4,0,0,1,0,0,1,1950,1,0.0,0,-100,0,0,0,1,False,0,0,0,0,0,1,0,0,2,False,0,1,1,1,0,0,334,0,0,2,1,1,False,0,2,0,-3,0,0,1,0,0,-100,1,50.0,0,0,1,0,-100,0,5000
2004.0,0,403,0,0,1,0,2004,0,0,0,True,0,0,2,60,0,0,1,4,5,4,0,0,0,True,0,1,0,707,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,1,4,5,1,0,0,True,4,0,1,707,0,0,0,1,0,0,False,0,0,0,1,707,0,1,3,False,0,0,3,0,0,0,0,0,1,2004,8,0.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,6,False,0,0,4,0,0,0,1414,0,0,3,0,1,False,0,4,0,-4,707,0,3,1,0,5,1,74.0,0,1,1,0,4,1,9056
-100.0,0,0,0,0,1,0,1910,1,1,0,False,0,0,1,190,0,0,1,5,7,1,969,0,0,True,0,1,0,148,0,0,0,0,0,0,0,0,0,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,0,820,0,0,0,1,0,0,False,0,0,0,1,1117,0,1,-100,False,0,0,4,0,0,0,0,0,1,1991,5,0.0,0,-100,0,0,0,1,False,0,0,0,0,0,0,0,0,5,False,0,0,4,0,0,1,1347,0,0,3,1,1,False,1,3,0,-2,527,0,3,1,0,4,1,70.0,0,0,1,0,3,1,7000
1998.0,0,527,0,0,1,0,1998,0,0,0,True,0,0,2,60,0,0,1,4,5,4,0,0,0,True,0,0,0,880,1,0,0,0,2,0,0,0,0,1,0,0,1,3,False,0,-100,5,1,0,0,True,3,0,1,880,0,0,0,1,0,0,False,0,0,0,1,880,0,1,3,False,0,0,3,0,0,0,0,0,1,1999,7,0.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,8,False,0,0,4,0,0,0,1724,0,0,3,0,1,False,0,4,0,-2,844,0,3,1,0,4,1,57.0,0,1,1,0,3,1,8924
1980.0,0,576,0,0,1,1,1972,0,0,0,False,0,0,1,20,0,0,0,2,5,2,600,0,0,True,0,0,1,264,0,0,0,0,2,0,0,0,1,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,0,864,0,1,0,1,0,0,False,0,0,0,1,864,0,1,3,False,0,0,3,0,0,0,0,0,1,1972,4,0.0,1,3,0,0,0,0,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,0,864,0,0,3,0,1,False,0,3,0,-2,0,0,3,1,0,3,1,-100.0,0,0,1,0,3,1,12735
