Neighborhood_NWAmes,MasVnrType_None,SaleCondition_tipo3,GarageType_Attchd,Foundation_tipo1,GarageType_missing,Neighborhood_NAmes,Neighborhood_Somerst,Neighborhood_NoRidge,GarageType_Detchd,LotConfig_CulDSac,Electrical_unify,ExterCond_grade,HalfBath,Condition2_unify,Neighborhood_Edwards,Neighborhood_SawyerW,Neighborhood_SWISU,RoofMatl_unify,BsmtFinType2_Unf,Utilities_unify,1Story,LotConfig_FR2,GarageYrBlt_miss_num,Condition1_tipo2,BsmtHalfBath_miss_num,Neighborhood_Timber,BsmtQual_grade,BsmtFinType1_GLQ,BsmtCond_grade,KitchenQual_grade,Neighborhood_IDOTRR,Neighborhood_Mitchel,2.5Fin,GarageCond_grade,Alley_missing,Condition1_tipo4,BsmtFinSF1_miss_num,Alley_Pave,SaleCondition_tipo2,Neighborhood_Blueste,MSSubClass,CentralAir_Y,Neighborhood_Gilbert,MasVnrType_Stone,YearRemodAdd,MSZoning_FV,FireplaceQu_grade,BldgType_Duplex,Neighborhood_BrkSide,BsmtFinType2_Rec,RoofStyle_Mansard,BldgType_Twnhs,MasVnrType_BrkFace,BsmtFullBath_miss_num,MasVnrType_missing,MasVnrArea_miss_num,Neighborhood_MeadowV,BedroomAbvGr,LotArea,BsmtExposure_grade,LotFrontage_miss_num,MSZoning_RM,GrLivArea,LandSlope_Sev,Condition1_tipo1,Neighborhood_NridgHt,BsmtFinType2_GLQ,KitchenAbvGr,Heating_unify,TotRmsAbvGrd,YearBuilt,SFoyer,Neighborhood_Veenker,GarageType_CarPort,LotConfig_Inside,BsmtFinType1_BLQ,PoolArea_binary,BldgType_TwnhsE,GarageQual_grade,TotalBsmtSF_miss_num,BsmtFinType1_LwQ,HeatingQC_grade,2ndFlrSF,Condition1_tipo3,LandSlope_grade,BsmtFinType2_LwQ,RoofStyle_Gambrel,SLvl,GarageType_BuiltIn,Neighborhood_NPkVill,Neighborhood_OldTown,RoofStyle_Shed,BldgType_2fmCon,LotShape_grade,LandContour_grade,LandSlope_Mod,FullBath,GarageCars_miss_num,Condition1_tipo5,OverallCond,Fireplaces,BsmtFinSF2_miss_num,LotConfig_FR3,Neighborhood_ClearCr,Neighborhood_Sawyer,GarageArea_miss_num,Neighborhood_StoneBr,BsmtFinType1_Rec,BsmtFinType2_BLQ,SaleCondition_tipo1,Neighborhood_CollgCr,BsmtFinType1_missing,BsmtFinType1_Unf,OverallQual,MSZoning_RL,GarageType_Basment,BsmtUnfSF_miss_num,RoofStyle_Hip,1.5Unf,YrSold_adj,MSZoning_RH,Street_Pave,RoofStyle_Gable,2Story,2.5Unf,ExterQual_grade,Neighborhood_Crawfor,Neighborhood_BrDale,1stFlrSF,LowQualFinSF,GarageFinish_grade,BsmtFinType2_missing
0,1,False,0,False,0,0,0,0,1,0,0,2,0,1,1,0,0,1,1,1,0,0,1941.0,False,0,0,4,0,3,2,0,0,0,3,1,True,348,0,True,0,190,0,0,0,1950,0,-100,0,0,0,0,0,0,1,0,0.0,0,2,12180,2,60.0,0,924,0,False,0,0,1,0,5,1941,0,0,0,1,1,0,0,3,672,0,2,252,False,3,0,0,0,0,0,0,0,1,4,4,0,1,1,False,4,0,0,0,0,0,280,0,0,0,False,0,0,0,4,1,0,324,0,0,0,0,1,1,0,0,3,0,0,672,0,2,0
0,0,False,1,False,0,1,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,1958.0,False,0,0,3,0,3,3,0,0,0,3,1,True,513,0,True,0,190,1,0,0,1958,0,-100,0,0,0,0,0,1,1,0,105.0,0,2,10382,5,75.0,0,1095,0,False,0,0,1,1,6,1958,0,0,0,1,0,0,0,3,588,0,3,0,False,3,0,0,1,0,0,0,0,1,4,4,0,1,1,False,5,0,0,0,0,0,264,0,0,0,False,0,0,0,6,1,0,75,1,0,-4,0,1,0,0,0,3,0,0,1095,0,3,0
0,0,False,1,False,0,1,0,0,0,1,1,3,0,1,0,0,0,1,1,1,1,0,1970.0,False,0,0,3,0,3,3,0,0,0,3,1,True,578,0,True,0,20,1,0,0,1970,0,3,0,0,0,0,0,1,1,0,180.0,0,2,11241,2,-100.0,0,1004,0,False,0,0,1,1,5,1970,0,0,0,0,0,0,0,3,1004,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,2,False,7,1,0,0,0,0,480,0,0,0,False,0,0,0,6,1,0,426,0,0,0,0,1,1,0,0,3,0,0,1004,0,4,0
1,0,False,1,False,0,0,0,0,0,1,1,3,1,1,0,0,0,1,1,1,0,0,1976.0,False,0,0,4,0,3,3,0,0,0,3,1,True,0,0,True,0,60,1,0,0,1976,0,3,0,0,0,0,0,1,0,0,233.0,0,3,12384,2,-100.0,0,1935,0,False,0,0,1,1,7,1976,0,0,0,0,0,0,0,3,793,0,3,793,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,7,1,0,0,0,0,550,0,0,0,False,0,0,1,7,1,0,793,0,0,-3,0,1,1,1,0,3,0,0,1142,0,3,0
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1994.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,1,0,1996,0,3,0,0,0,0,0,0,0,0,0.0,0,3,10832,2,-100.0,0,1895,0,False,0,0,1,1,7,1994,0,0,0,0,0,0,0,3,712,0,5,809,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,409,0,0,0,False,0,0,1,7,1,0,712,0,0,-2,0,1,1,1,0,4,0,0,1086,0,4,0
0,1,False,1,False,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,0,1957.0,False,0,0,3,1,3,3,0,0,0,3,1,False,600,0,True,0,20,1,0,0,1996,0,-100,0,0,0,0,0,0,1,0,0.0,0,2,7407,2,90.0,1,1236,0,False,0,0,1,1,6,1957,0,0,0,1,0,0,0,3,912,0,3,0,False,3,0,0,0,0,0,1,0,0,4,4,0,1,2,False,7,0,0,0,0,0,923,0,0,0,False,0,0,0,6,0,0,312,0,0,0,0,1,1,0,0,3,0,0,1236,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2002.0,False,0,0,4,1,3,4,0,0,0,3,1,True,922,0,True,0,20,1,0,0,2002,0,3,0,0,0,0,0,1,1,0,99.0,0,3,12803,3,88.0,0,1494,0,False,0,0,1,1,6,2002,0,0,0,1,0,0,0,3,1494,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,530,0,0,0,False,1,0,0,7,1,0,572,0,0,-2,0,1,1,0,0,4,0,0,1494,0,3,0
0,1,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1993.0,False,0,0,4,1,3,4,0,0,0,3,1,True,733,0,True,0,120,1,0,0,1993,0,3,0,0,0,0,0,0,1,0,0.0,0,2,5395,2,41.0,0,1337,0,False,0,0,1,1,5,1993,0,0,0,1,0,0,1,3,1337,0,4,0,False,3,0,0,0,0,0,0,0,0,3,2,0,2,2,False,5,1,0,0,0,0,462,1,0,0,False,0,0,0,8,1,0,604,0,0,-2,0,1,1,0,0,4,0,0,1337,0,3,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,1966.0,False,0,0,3,0,3,3,1,0,0,5,1,True,403,0,True,0,30,1,0,0,1955,0,4,0,0,1,0,0,0,0,0,0.0,0,2,6900,2,71.0,1,778,0,False,0,0,1,1,4,1940,0,0,0,1,0,0,0,5,740,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,1,125,0,0,0,924,0,0,0,False,0,0,0,5,0,0,212,0,0,-2,0,1,1,0,0,3,0,0,778,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2002.0,False,0,1,5,1,3,4,0,0,0,3,1,True,1274,0,True,0,20,1,0,0,2002,0,4,0,0,0,0,0,1,1,0,630.0,0,3,14331,5,85.0,0,1800,0,False,0,0,1,1,7,2002,0,0,0,1,0,0,0,3,1800,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,765,0,0,0,False,0,0,0,8,1,0,526,1,0,-4,0,1,0,0,0,4,0,0,1800,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2008.0,False,0,0,5,1,3,5,0,0,0,3,1,True,936,0,True,0,60,1,0,1,2008,0,4,0,0,0,0,0,0,1,0,154.0,0,3,11308,4,96.0,0,2184,0,False,1,0,1,1,10,2008,0,0,0,1,0,0,0,3,1104,0,5,1054,False,3,0,0,0,0,0,0,0,0,3,4,0,2,3,False,5,1,0,0,0,0,836,0,0,0,False,0,0,0,9,1,0,168,0,0,-1,0,1,1,1,0,5,0,0,1130,0,4,0
1,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1984.0,False,0,0,4,0,3,4,0,0,0,3,1,True,213,0,True,0,20,1,0,0,1998,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,14145,3,91.0,0,1621,0,False,0,0,1,1,8,1984,0,0,0,0,0,0,0,3,1208,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,7,0,0,0,0,0,440,0,0,0,False,0,0,0,7,1,0,995,0,0,-4,0,1,1,0,0,4,0,0,1621,0,3,0
0,0,False,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,1,0,0,1969.0,False,1,0,3,0,3,3,0,1,0,3,1,True,562,0,True,0,60,1,0,0,1969,0,1,0,0,0,0,0,1,0,0,232.0,0,4,11075,4,-100.0,0,1968,0,False,0,0,1,1,7,1969,0,0,0,1,0,0,0,3,784,0,5,800,False,2,1,0,0,0,0,0,0,0,3,4,1,2,2,False,4,1,193,0,0,0,530,0,0,0,False,0,0,0,5,1,0,29,0,0,-2,0,1,1,1,0,3,0,0,1168,0,3,0
0,0,False,1,True,0,0,0,1,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,4,1,3,4,0,0,0,3,1,True,854,0,True,0,60,1,0,0,1999,0,3,0,0,0,0,0,1,1,0,975.0,0,4,12203,2,98.0,0,2612,0,False,0,0,1,1,8,1998,0,0,0,0,0,0,0,3,1225,0,5,1336,False,3,0,0,0,0,0,0,0,0,3,4,0,2,3,False,5,1,0,0,0,0,676,0,0,0,False,0,0,0,8,1,0,371,1,0,-1,0,1,0,1,0,4,0,0,1276,0,4,0
0,1,False,0,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1955.0,False,0,0,3,0,3,4,0,0,0,3,1,True,831,0,True,0,80,1,0,0,1996,0,3,0,0,0,0,0,0,1,0,0.0,0,3,9600,4,80.0,0,1661,0,False,0,0,1,1,8,1955,0,0,0,1,1,0,0,3,992,0,4,0,False,3,0,0,1,1,0,0,0,0,4,4,0,1,1,False,6,1,0,0,0,0,377,0,0,0,False,0,0,0,6,1,0,161,1,0,-2,0,1,0,0,0,3,0,0,1661,0,3,0
0,1,False,0,True,0,0,0,0,1,0,1,3,1,1,0,1,0,1,1,1,1,0,2006.0,False,0,0,4,0,3,4,0,0,0,3,1,False,941,0,False,0,20,1,0,0,2004,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,13072,2,63.0,0,1158,0,False,0,0,1,1,5,2004,0,0,0,1,0,0,0,3,1158,0,5,0,True,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,5,0,0,0,0,0,576,0,0,0,True,0,0,0,6,1,0,217,0,0,-4,0,1,1,0,0,3,0,0,1158,0,2,0
0,0,False,0,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2001.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,0,0,2002,0,3,0,0,0,0,0,1,0,0,396.0,0,3,9240,2,-100.0,0,2263,0,False,0,0,1,1,7,2001,0,0,0,1,0,0,0,3,1055,0,5,1208,False,3,0,0,0,1,0,0,0,0,4,4,0,2,2,False,5,1,0,0,0,0,905,0,0,0,False,1,0,1,8,1,0,1055,0,0,-2,0,1,1,1,0,4,0,0,1055,0,4,0
0,1,False,1,False,0,0,0,0,0,0,1,4,1,1,0,0,0,1,1,1,0,0,1925.0,False,0,0,3,0,3,4,0,0,0,3,0,False,216,0,True,0,70,1,0,0,1986,0,4,0,0,0,0,0,0,0,0,0.0,0,4,17671,2,121.0,1,1742,0,False,0,0,1,1,8,1882,0,0,0,0,1,0,0,3,916,0,4,826,False,3,0,0,0,0,0,1,0,0,4,4,0,1,2,False,9,1,0,0,0,0,424,0,0,0,False,0,0,0,8,0,0,700,0,0,-1,0,1,1,1,0,4,0,0,916,0,2,0
0,1,False,1,True,0,0,1,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2009.0,False,0,0,4,1,3,4,0,0,0,3,1,True,822,0,False,0,60,1,0,0,2009,1,3,0,0,0,0,0,0,1,0,0.0,0,3,8640,2,72.0,0,1852,0,False,0,0,1,1,7,2009,0,0,0,1,0,0,0,3,900,0,5,920,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,1,0,0,0,0,644,0,0,0,True,0,0,0,7,0,0,78,0,0,-1,0,1,1,1,0,3,0,0,932,0,3,0
0,1,False,1,False,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,0,1938.0,False,0,0,2,0,3,3,0,0,0,3,1,False,0,0,True,0,30,1,0,0,1996,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,5784,2,50.0,1,886,0,False,0,0,1,1,4,1938,0,0,0,1,0,0,0,3,190,0,4,0,False,3,0,0,0,0,0,1,0,0,4,4,0,1,1,False,8,0,0,0,0,0,273,0,0,0,False,0,0,1,5,0,0,190,0,0,-1,0,1,1,0,0,3,0,0,886,0,2,0
0,0,False,1,False,0,0,0,0,0,0,1,3,1,1,0,1,0,1,1,1,0,0,1990.0,False,0,0,4,0,3,4,0,0,0,3,1,False,700,0,True,0,60,1,0,0,1991,0,3,0,0,0,0,0,1,1,0,246.0,0,4,13474,2,116.0,0,2243,0,False,0,0,1,1,8,1990,0,0,0,1,0,0,0,3,700,0,4,1121,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,746,0,0,0,False,0,0,0,7,1,0,0,0,0,-3,0,1,1,1,0,4,0,0,1122,0,3,0
0,0,False,0,True,0,0,0,1,0,0,1,3,1,1,0,0,0,1,1,1,0,1,2000.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,0,0,2000,0,3,0,0,0,0,0,1,0,0,72.0,0,4,11000,2,-100.0,0,2285,0,False,0,0,1,1,8,2000,0,0,0,0,0,0,0,3,969,0,5,1288,False,3,0,0,0,1,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,648,0,0,0,False,0,0,1,8,1,0,969,0,0,-3,0,1,1,1,0,4,0,0,997,0,4,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,1956.0,False,0,0,3,0,3,3,0,0,0,3,1,True,247,0,True,0,30,0,0,0,2006,0,-100,0,0,1,0,0,0,1,0,0.0,0,2,7200,2,60.0,1,1022,0,False,0,0,1,0,4,1910,0,0,0,1,0,0,0,3,1022,0,3,0,False,3,0,0,0,0,0,1,0,0,4,4,0,1,1,False,4,0,465,0,0,0,280,0,0,0,False,0,0,0,5,0,0,310,1,0,-1,0,1,0,0,0,3,0,0,1022,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,1,0,1,1,1,0,0,1993.0,False,0,0,4,1,3,4,0,0,0,3,1,True,380,0,True,0,60,1,0,0,1994,0,3,0,0,0,0,0,1,0,0,125.0,0,3,9554,2,80.0,0,1911,0,False,0,0,1,1,8,1993,0,0,0,1,0,0,0,3,777,0,5,846,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,471,0,0,0,False,0,0,0,8,1,0,397,0,0,-4,0,1,1,1,0,4,0,0,1065,0,3,0
1,0,False,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1968.0,False,0,0,3,0,3,3,0,0,0,3,1,False,552,0,True,0,60,1,0,0,1968,0,4,0,0,0,0,0,1,0,0,342.0,0,4,9900,2,-100.0,0,1978,0,False,0,0,1,1,9,1968,0,0,0,1,1,0,0,3,832,0,4,880,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,1,0,0,0,0,486,0,0,0,False,0,0,0,7,1,0,280,0,0,-2,0,1,1,1,0,3,0,0,1098,0,3,0
0,1,False,0,False,0,1,0,0,1,0,1,3,0,1,0,0,0,1,1,1,1,0,1974.0,False,0,0,3,0,3,4,0,0,0,3,1,True,405,0,True,0,20,1,0,0,2002,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,7388,2,75.0,0,1327,0,False,0,0,1,1,7,1959,0,0,0,0,0,0,0,3,1063,0,4,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,6,0,0,0,0,0,624,0,1,0,False,0,0,0,5,1,0,658,0,0,-3,0,1,1,0,0,3,0,0,1327,0,2,0
0,1,False,1,True,0,0,0,0,0,1,1,3,1,1,0,0,0,1,1,1,0,0,1999.0,False,0,0,4,1,3,4,0,0,0,3,1,True,694,0,True,0,60,1,1,0,1999,0,3,0,0,0,0,0,0,0,0,344.0,0,3,10762,2,-100.0,0,1983,0,False,0,0,1,1,9,1999,0,0,0,0,0,0,0,3,978,0,5,978,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,490,0,0,0,False,0,0,0,7,1,0,284,0,0,-1,0,1,1,1,0,4,0,0,1005,0,4,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1961.0,False,0,0,3,0,3,3,0,0,0,3,1,False,594,0,True,0,20,1,0,0,1983,0,3,0,0,0,0,0,0,1,0,0.0,0,3,10000,2,80.0,0,1144,0,False,0,0,1,1,6,1961,0,0,0,0,1,0,0,3,864,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,1,0,0,0,1,264,0,0,0,False,0,0,0,5,1,0,270,1,0,-1,0,1,0,0,0,3,0,0,1144,0,3,0
0,1,False,0,False,1,0,0,0,0,0,1,3,2,1,1,0,0,1,1,1,0,0,-100.0,False,0,0,3,0,3,3,0,0,0,-100,1,False,1084,0,True,0,90,1,0,0,2003,0,-100,1,0,0,0,0,0,2,0,0.0,0,4,8777,2,67.0,0,2200,0,False,0,0,2,1,9,1900,0,0,0,1,0,0,0,-100,1272,0,4,928,False,3,0,0,0,0,0,0,0,0,4,4,0,2,0,False,7,0,0,0,0,0,0,0,0,0,False,0,0,0,5,1,0,188,0,0,-2,0,1,1,0,0,3,0,0,1272,0,1,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,1980.0,False,0,0,3,0,3,3,0,0,0,3,1,True,138,0,True,0,20,1,0,0,1972,0,-100,0,0,1,0,0,0,1,0,0.0,0,3,7700,2,70.0,0,882,0,False,0,0,1,1,5,1972,0,0,0,0,0,0,0,3,882,1,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,5,0,468,0,0,0,461,0,0,0,False,1,0,0,5,1,0,276,0,0,-3,0,1,1,0,0,3,0,0,882,0,2,0
0,1,False,0,True,0,0,0,0,1,0,1,4,0,1,0,0,1,1,0,1,0,0,1971.0,False,0,0,4,0,4,4,0,0,0,3,1,False,350,0,True,0,70,1,0,0,2007,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,7200,2,60.0,0,1135,0,False,0,0,1,1,6,1936,0,0,0,1,0,0,0,3,560,0,5,560,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,9,0,210,0,0,0,576,0,0,1,False,0,0,0,7,1,0,0,0,0,-1,0,1,1,1,0,4,0,0,575,0,3,0
0,1,False,1,True,0,0,0,0,0,0,1,3,0,1,0,1,0,1,1,1,0,0,1990.0,False,0,0,4,1,3,4,0,0,0,3,1,True,1470,0,True,0,60,1,0,0,1990,0,3,0,0,0,0,0,0,1,0,0.0,0,5,12376,3,90.0,0,3222,0,False,0,0,1,1,11,1990,0,0,0,0,0,0,0,3,1673,0,4,1523,False,3,0,0,0,0,0,0,0,0,4,4,0,3,3,False,5,2,0,0,0,0,594,0,0,0,False,0,0,0,7,1,0,203,1,0,0,0,1,0,1,0,3,0,0,1699,0,2,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,1,1,1,1,0,0,1981.0,False,0,0,3,0,3,4,0,0,0,3,1,True,622,0,True,0,50,1,0,0,1950,0,3,0,0,0,0,0,0,1,0,0.0,0,4,7804,2,65.0,0,1981,0,False,0,0,1,1,7,1928,0,0,0,1,1,0,0,3,1122,0,3,653,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,3,2,0,0,0,0,576,0,0,0,False,0,0,0,4,1,0,500,0,0,-1,0,1,1,0,0,3,0,0,1328,0,2,0
0,1,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1995.0,False,0,0,4,1,3,4,0,0,0,3,1,True,1180,0,True,0,120,1,0,0,1996,0,3,0,0,0,0,0,0,1,0,0.0,0,2,5389,2,39.0,0,1616,0,False,0,0,1,1,5,1995,0,0,0,1,0,0,1,3,1595,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,608,1,0,0,False,0,0,0,8,1,0,415,0,0,0,0,1,1,0,0,4,0,0,1616,0,3,0
0,1,False,0,False,1,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,-100.0,False,0,0,3,0,3,4,0,0,0,-100,1,True,784,0,True,0,45,1,0,0,1950,0,-100,0,1,0,0,0,0,1,0,0.0,0,2,6130,2,50.0,1,784,0,False,0,0,1,1,5,1924,0,0,0,1,0,0,0,-100,784,0,4,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,0,False,6,0,0,0,0,0,0,0,0,0,False,0,0,0,5,0,0,0,0,1,-2,0,1,1,0,0,3,0,0,784,0,1,0
0,0,False,0,False,0,1,0,0,1,0,1,3,0,1,0,0,0,1,1,1,1,0,1948.0,False,0,0,3,0,2,3,0,0,0,3,1,False,336,0,True,0,20,1,0,0,1950,0,4,0,0,0,0,0,1,0,0,206.0,0,2,11664,2,60.0,0,1082,0,False,0,0,1,1,5,1948,0,0,0,1,1,0,0,3,1082,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,5,1,0,0,0,0,240,0,0,0,False,0,0,0,6,1,0,746,0,0,-3,0,1,1,0,0,3,0,0,1082,0,2,0
0,0,False,0,False,1,0,0,0,0,0,1,4,0,1,1,0,0,1,1,1,0,0,-100.0,False,0,0,4,1,3,3,0,0,0,-100,1,True,816,0,True,0,90,1,0,0,1990,0,-100,1,0,0,0,0,1,1,0,104.0,0,3,11841,4,81.0,0,816,0,False,0,0,1,1,5,1990,1,0,0,1,0,0,0,-100,816,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,0,False,5,0,0,0,0,0,0,0,0,0,False,0,0,0,6,1,0,0,0,0,-3,0,0,1,0,0,3,0,0,816,0,1,0
0,1,False,1,True,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,1,0,1997.0,False,0,0,4,1,3,4,0,0,0,3,1,True,1200,0,True,0,20,1,0,0,1997,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,9236,5,79.0,0,1494,0,False,0,0,1,1,6,1997,0,0,0,1,0,0,0,3,1479,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,0,0,0,0,0,576,0,0,0,False,1,0,0,6,1,0,279,0,0,-4,0,1,1,0,0,3,0,0,1494,0,3,0
0,1,True,0,False,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,1,1,0,1920.0,False,0,0,2,0,1,3,1,0,0,1,1,True,0,0,False,0,30,1,0,0,1950,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,8967,2,60.0,1,1077,0,False,0,0,1,1,6,1920,0,0,0,0,0,0,0,1,961,0,4,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,2,0,0,0,0,0,338,0,0,0,False,0,0,1,5,0,0,961,0,0,-3,0,1,1,0,0,3,0,0,1077,0,2,0
0,1,True,0,True,0,0,0,0,1,0,1,3,1,1,0,1,0,1,1,1,1,0,2005.0,False,0,0,4,0,3,3,0,0,0,3,1,False,0,0,False,0,20,1,0,0,2005,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,13072,2,63.0,0,1141,0,False,0,0,1,1,6,2005,0,0,0,1,0,0,0,3,1141,0,5,0,True,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,5,0,0,0,0,0,484,0,0,0,False,0,0,1,6,1,0,1141,0,0,-4,0,1,1,0,0,4,0,0,1141,0,2,0
0,0,False,1,True,0,0,1,0,0,0,1,3,0,1,0,0,0,1,1,1,1,1,2008.0,False,0,0,4,0,3,5,0,0,0,3,1,True,0,0,False,0,20,1,0,1,2008,0,-100,0,0,0,0,0,0,0,0,256.0,0,3,12274,2,91.0,0,1428,0,False,0,0,1,1,6,2008,0,0,0,0,0,0,0,3,1417,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,0,0,0,0,0,554,0,0,0,True,0,0,1,7,1,0,1417,0,0,-2,0,1,1,0,0,4,0,0,1428,0,3,0
0,1,False,0,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2007.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,False,0,60,1,1,0,2007,0,4,0,0,0,0,0,0,0,0,0.0,0,3,8499,2,73.0,0,1412,0,False,0,0,1,1,6,2006,0,0,0,1,0,0,0,3,616,0,5,796,False,3,0,0,0,1,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,432,0,0,0,True,0,0,1,6,1,0,616,0,0,-3,0,1,1,1,0,3,0,0,616,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2005.0,False,0,0,5,0,3,4,0,0,0,3,1,True,1274,0,True,0,20,1,0,1,2005,0,4,0,0,0,0,0,0,1,0,16.0,0,3,16158,4,124.0,0,1530,0,False,0,0,1,1,7,2005,0,0,0,1,0,0,0,3,1530,0,5,0,False,2,0,0,0,0,0,0,0,0,3,1,1,2,2,False,5,1,0,0,0,0,430,1,0,0,False,0,0,0,7,1,0,256,1,0,-1,0,1,0,0,0,4,0,0,1530,0,4,0
0,1,True,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,1,1,0,1925.0,False,0,0,3,0,3,3,0,0,0,3,1,True,489,0,False,0,30,0,0,0,1950,0,-100,0,1,0,0,0,0,0,0,0.0,0,3,6120,2,51.0,1,1015,0,False,0,0,1,1,6,1925,0,0,0,1,0,0,0,3,768,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,7,0,0,0,0,0,450,0,1,0,False,0,0,0,5,0,0,279,0,0,-4,0,1,1,0,0,3,0,0,1015,0,2,0
0,1,True,1,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1948.0,False,1,0,3,0,3,3,0,0,0,3,1,False,0,0,False,0,50,1,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,3,17503,2,78.0,0,1458,0,False,0,0,1,1,6,1948,0,0,0,1,0,0,0,3,912,0,3,546,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,5,1,0,0,0,0,330,0,0,0,False,0,0,1,6,1,0,912,0,0,0,0,1,1,0,0,3,0,0,912,0,2,0
